experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage9_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.15,0.853,0.915,0.883,0.838,0.925,0.965,0.3,0.907,0.6,0.722,0.782,0.814,0.854,2025-12-08T17:44:41.947366Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_014,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.935,0.818,0.873,0.84,0.911,0.956,0.05,0.941,0.701,0.804,0.842,0.878,0.884,2025-12-08T17:44:43.060121Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_015,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.906,0.918,0.912,0.882,0.885,0.902,1.0,0.898,0.797,0.844,0.861,0.907,0.868,2025-12-08T17:44:44.227999Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.4,0.914,0.894,0.904,0.873,0.952,0.977,0.4,0.851,0.765,0.805,0.826,0.892,0.902,2025-12-08T17:44:45.360787Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_017,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.845,0.897,0.05,0.997,0.573,0.728,0.798,0.8,0.789,2025-12-08T17:44:46.478356Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_018,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.949,0.772,0.852,0.82,0.886,0.948,0.05,0.945,0.705,0.808,0.842,0.906,0.916,2025-12-08T17:44:47.528261Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.2,0.913,0.865,0.888,0.855,0.929,0.969,0.15,0.824,0.831,0.828,0.837,0.912,0.923,2025-12-08T17:44:48.593312Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_020,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.809,0.916,0.05,0.97,0.603,0.744,0.804,0.798,0.837,2025-12-08T17:44:49.728817Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_021,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.2,0.892,0.895,0.894,0.858,0.941,0.974,0.65,0.854,0.701,0.77,0.803,0.859,0.888,2025-12-08T17:44:50.776189Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_022,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.9,0.911,0.943,0.926,0.9,0.974,0.988,0.9,0.84,0.867,0.853,0.859,0.944,0.948,2025-12-08T17:44:51.856361Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_023,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.987,0.927,0.956,0.933,0.981,0.993,0.05,0.934,0.869,0.9,0.884,0.941,0.956,2025-12-08T17:44:52.828230Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_024,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.85,0.943,0.953,0.948,0.93,0.979,0.988,0.4,0.869,0.808,0.838,0.852,0.917,0.925,2025-12-08T17:44:53.899428Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_025,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.911,0.957,0.933,0.887,0.885,0.959,0.95,0.909,0.926,0.918,0.874,0.858,0.925,2025-12-08T17:44:54.886917Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_026,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.858,0.987,0.918,0.882,0.833,0.857,1.0,0.575,0.993,0.728,0.65,0.669,0.574,2025-12-08T17:44:56.077318Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_027,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.975,0.743,0.844,0.816,0.883,0.927,0.7,0.954,0.651,0.774,0.821,0.829,0.834,2025-12-08T17:44:57.187047Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_028,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.816,0.905,0.05,0.965,0.637,0.767,0.818,0.842,0.843,2025-12-08T17:44:58.435381Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_029,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.912,0.789,0.846,0.808,0.903,0.956,0.05,0.882,0.687,0.772,0.809,0.879,0.898,2025-12-08T17:44:59.494739Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_030,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.976,0.889,0.93,0.903,0.967,0.985,0.05,0.964,0.814,0.883,0.877,0.933,0.946,2025-12-08T17:45:00.477953Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_031,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.986,0.796,0.88,0.857,0.924,0.954,0.05,0.921,0.721,0.809,0.836,0.883,0.894,2025-12-08T17:45:01.637853Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_032,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.95,0.867,0.87,0.868,0.824,0.905,0.953,0.95,0.775,0.837,0.805,0.809,0.897,0.91,2025-12-08T17:45:02.707804Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_033,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.911,0.901,0.906,0.866,0.912,0.954,0.55,0.947,0.886,0.916,0.907,0.943,0.95,2025-12-08T17:45:03.806553Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_034,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.25,0.836,0.896,0.865,0.813,0.912,0.961,0.7,0.829,0.773,0.8,0.818,0.884,0.907,2025-12-08T17:45:04.931100Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_035,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.668,1.0,0.801,0.668,0.843,0.904,0.05,0.997,0.567,0.723,0.795,0.802,0.796,2025-12-08T17:45:06.195043Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_036,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.664,1.0,0.798,0.664,0.823,0.898,0.2,0.967,0.568,0.716,0.788,0.786,0.788,2025-12-08T17:45:07.385196Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_037,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.968,0.798,0.875,0.847,0.93,0.959,0.05,0.981,0.654,0.785,0.831,0.862,0.858,2025-12-08T17:45:08.479963Z,cea25ea0839874794112503efe47f600fa36982a,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_038,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.95,0.851,0.967,0.905,0.865,0.957,0.973,1.0,0.933,0.745,0.828,0.854,0.925,0.898,2025-12-08T17:45:09.572572Z,cea25ea0839874794112503efe47f600fa36982a,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_039,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.974,0.705,0.818,0.796,0.871,0.934,0.15,0.971,0.579,0.725,0.795,0.782,0.802,2025-12-08T17:45:10.597413Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_040,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.995,0.691,0.815,0.793,0.875,0.918,0.05,0.996,0.589,0.74,0.805,0.82,0.811,2025-12-08T17:45:11.644946Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_041,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.992,0.827,0.902,0.861,0.943,0.976,0.05,0.991,0.653,0.787,0.82,0.846,0.852,2025-12-08T17:45:12.730370Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_042,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.817,0.923,0.5,0.911,0.611,0.731,0.788,0.81,0.851,2025-12-08T17:45:13.842863Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_043,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.817,0.906,0.05,0.982,0.597,0.742,0.805,0.864,0.872,2025-12-08T17:45:15.003058Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_044,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.756,0.899,0.95,0.954,0.575,0.717,0.786,0.768,0.827,2025-12-08T17:45:16.068041Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_045,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.1,0.928,0.97,0.949,0.925,0.967,0.981,0.75,0.861,0.865,0.863,0.864,0.938,0.937,2025-12-08T17:45:17.176818Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_046,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.936,0.878,0.906,0.879,0.91,0.928,1.0,0.821,0.775,0.797,0.814,0.839,0.784,2025-12-08T17:45:18.245550Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_047,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.942,0.766,0.845,0.813,0.892,0.945,0.05,0.958,0.626,0.758,0.811,0.824,0.832,2025-12-08T17:45:19.364099Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_048,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.778,0.907,0.25,0.959,0.572,0.717,0.787,0.812,0.849,2025-12-08T17:45:20.420488Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_049,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.7,0.868,0.856,0.862,0.817,0.902,0.947,0.95,0.883,0.738,0.804,0.83,0.888,0.897,2025-12-08T17:45:21.561965Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_050,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.95,1.0,0.974,0.95,0.983,0.999,0.0,0.93,1.0,0.964,0.93,0.93,0.992,2025-12-08T17:45:22.579216Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_051,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.9,0.929,0.841,0.883,0.851,0.928,0.968,0.9,0.866,0.76,0.809,0.831,0.9,0.916,2025-12-08T17:45:23.609984Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_052,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.915,0.86,0.887,0.853,0.912,0.945,0.05,0.883,0.799,0.839,0.861,0.886,0.849,2025-12-08T17:45:24.724204Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_053,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.986,0.7,0.819,0.793,0.874,0.922,0.05,0.994,0.602,0.75,0.811,0.827,0.819,2025-12-08T17:45:25.851819Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_054,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.986,1.0,0.993,0.986,0.985,1.0,0.0,0.96,1.0,0.98,0.96,0.962,0.997,2025-12-08T17:45:26.843796Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_055,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.807,0.917,0.45,0.947,0.604,0.737,0.797,0.795,0.837,2025-12-08T17:45:27.927434Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_056,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.902,0.827,0.863,0.819,0.897,0.945,0.15,0.914,0.782,0.843,0.851,0.906,0.919,2025-12-08T17:45:29.114212Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
